AGE,CUSTOMISATION OPEN ENDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total ages,"Burger & Chips (e.g. Beef, Chicken, Veggie):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Meat & Chips (e.g. Steak, Chicken):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Meat & vegetables (e.g. Roast, Grilled, Breaded):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Fish & chips:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Sausage & mash:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Cottage/Shepherd's/Fish Pie:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Pastry Pie (e.g. Chicken, Steak, Beef, Veggie):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Jacket potato:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Casserole / Stew:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Soup:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Sandwich / Toastie:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Pizza:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Lasagne:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Boiled Pasta (e.g. Bolognese, Tomato, Pesto, Cheese):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Baked Pasta (e.g. Chicken, Tuna, Tomato):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Filled Pasta (e.g. Raviolli, Tortellini):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Risotto:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Gnocchi:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Curry & Rice (e.g. Tikka, korma, butter chicken):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Stir fry / Noodles:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Rice bowl / fried rice:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Katsu Curry:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Chicken (e.g. Sweet & Sour, Sweet Chilli):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Thai Curry (e.g. Red, Green, Massaman):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Thai Noodles (e.g. Pad Thai):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Ramen:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Fajitas / Burritos:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Chilli & Rice (e.g. Con Carne, 3-Bean):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Tacos / Enchiladas / Quesadillas:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Piri-piri / Peri Peri:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Jerk Chicken:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Cajun Chicken:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Paella:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Stroganoff:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Tagine:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Cous Cous:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)"
"5,8","Well cooked, veggies they will like ",Cook meat they will like mostly chicken ,Ensure it's something they will eat ,Order what they like,,,,Make sure we have toppings they like ,If they don't like this meal have a bread or carb that they will enjoy with it,A flavour that they like ,Make sure I ask what filling they will like to make sure they will eat it,Make sure it's in a flavour they like,,Pick out any little bits they won't like ,Make sure it has lots of cheese on top ,,,,Make sure it's quite mild ,Remove and vegetables they won't like and give them lots of sauce ,Remove vegetables they won't like,,Lots of sauce,,,,Ensure we have more of the things they like to put inside IE cheese,Have additional toppings like sour cream and tortilla chips,,,Make sure it's not too hot or heavily seasoned ,,,,,They will generally eat the same as us so won't need any differences
"5,9",Thin chips ,Roasted Chicken with no sauces,Certain veg like carrots/sweetcorn/peas,Fish finger type fish and thin chios,Homemade mash,,,Butter and different toppings ,Certain meat like chicken ,Fresh soup not csnbrd,,,,,,,,,,,,,,,,,,,,,,,,,,
"8,10",Consistent recepie ,,Changing vegetables to suit,Stays the same ,Has to be 80% plus meat sausage no flavours,5% mince,Puff pastry,Small jacket not too crispy ,,,,Plain cheese or pepperoni only ,,,,,,,,,,,,,,,,,Crunchy shells not wrap style boats ,,,,,,,
"10,13,16 or older",Fresh,Seasoned ,Seasoned,,,,,,,,,,,Seasoned ,,,,,Seasoned,,Seasoned ,,,,,Hot,,,,,,,,,,
"4 or younger,6",,,,Fish fingers,Beans not vegetables,,,,Chicken not beef,,,Pepperoni,No mushrooms,Vegetables cut small,,,,,Mild,,,,Not spicy,,,,Not spicy,Mild,,,,,,,,
"9,13",Plain with no sauces,Fat trimmed off meat,Veg that I know kids like,Crispy,Not burnt sausages,No smoked fish or prawns,,No different,No celery or mushrooms,,Plain ham and cheese. No relish,No chilli,,No bits in sauce,No bits in sauce,,,,No chunky veg,,,,No different,Mild,Mild,,Mild,No chunky tomatoes or peppers,No chunky tomatoes or peppers,Mild,,Mild,,,,
"4 or younger,5",They eat it ,Protein ,A family meal ,Friday fun ,Eating meat ,eating fish without realising ,Nutrition ,Nutrition ,Hidden veg,,Easy,Easy/treat ,Fuel for spot,Easy,Easy,Different variety ,Hidden veg,Fuel foor sport ,Variety ,Quick easy ,,,,,,,,,,,,,,,,
"6,8",Plain bun ,Well done steak ,Plain not spicy ,,,,No pie filling ,,,,,Not spicy ,,No veg,,,,,Not spicy,No veg ,Not spicy,Not spicy,,Not spicy,,,Not spicy,Not spicy ,Not spicy,,,,,,,
"4 or younger,10,11",,Taste,Taste,,,,,,,Taste,Taste,,Taste,Taste,,,,,,Taste,,,Taste,,,,,,,Taste,,,,,,
"10,16 or older",,Thin meat slices ,"Milk free yorkshire puddings, no gravy","Fish batter that is milk free, no peas",,,,Several Filling choices to cater for all,,,Na,Several pizzas to cater different likes ,,Some plain pasta with no sauce ,Some plain pasta with the ingredients separate ,,,,"Dairy free option, not too spicy",Na,Na,,Na,,,,Na,,"Dairy free option, no cheese ",Na,,,,,,
"6,7",,,Nicely cooked and moist with flavour,Fish fingers or battered rather than a sauce ,,,,,Good selection of veggies and good flavour ,With crackers or toast soldiers on side ,,Cut up into small way to eat triangles. Not too spicy ,Nice and cheesy but lots of veg ,Lots of veg and cheese ,Lots of veg and cheese ,A good sauce as less keen on these. Added veg and cheese,,,Good flavour from spices but mild and not too spicy. Added naan bread ,,,,,,,,,Again good flavour with spices and rice separate ,,,,,,,,Lots of sauce and veg to disguise as less keen 
"13,15,16 or older",Buy burger buns and toppings,Get meat they like,Variation of vegetables ,They like this,Lots of gravy and onions,,Get pie filling they like,Buy toppings for jacket potato,,Get flavours they like,,Pizza toppings they like ,,Buy cheese and salad ,Flavours they like,Add cheese,,,,,Add vegetables ,,,,,,,,,,,,,,,
"6,11,13",Same,Same,No veg,No veg,,,Same ,,,,No veg,Same ,Same,Same ,Same ,,No veg,No veg,No veg ,Same,Same,,,,,,Sane,,,No spice ,,No spice ,,,,
"6,12,16 or older","Separate salads, separate sauce, sauce not touching chips",,"Less spice, a selection of veg as some like broccoli, others like carrots etc ","Sauce, mushy peas separate.keep cucumber slices as extra ","Gravy separate, sausages not touching mash. Some sausages well done crispyv","Keep veg separate, keep a quarter of the pie without mash just filling ",Surprisingly nothing! ,"Toppings separate for kids to choose themselves, variety of toppings ",No kidney beans ,,,1 margerita and 1 spicy meat ,Less spice for kids ,None ,Keep one part with no cheese ,,,,None ,,No chillies ,,,,,2 bowls with no soup just ramen ,"Keep toppings, cheese and sauce separate so essentially build your own at table ",Keep it separate ,,Less spice for some ,,Less spice ,,,,No kidney beans in cous cous 
"8,11",Nothing,Nothing,They just pick the bits they like,,Nothing,Nothing,,,,,,Nothing,Nothing,Have plain pasta available,,,,,Pick out the meat,,,,,,,,,Not too hot,,,,,,,,
"4 or younger,7",NA,cook steak well done ,NA,NA,Plain pork sausages only,,NA,,,,,No onions on pizza ,NA,NA,NA,NA,,,"Mild curry, no spices.",NA,,,,,,,"Child portion would have no onions in, mild fajita seasoning",,,,,,,,,
"11,13",Brioche rolls,Well cooked steak,Nothing,Fishfingers,Nothing,Nothing,Nothing,Nothing,Nothing,,,Nothing,Nothing,Nothing creamy,Nothing ,,,Nithing,Not too spicy ,,,,,,,,,,,,,,,,,
"14,16 or older",Keep it plain no sauces or salad,Again no sauces 'no frills',,Has to be a specific brand and fish (cod),Plain sausages/ no fsncy flavours,Nothing particular ,Has to be good quality meat,Same toppings cheese and beans,Stick to simple ingredients ,One of only a few brands/ flavors ,Nothing special ,Only pepperoni or plain Marguerita ,Nothing special ,Only spaghetti or penne,,One brand only,Chicken only,,Has to be mild,Not too spicy,,One brand only,,,,,Must be mild,Must be mild,,,,,,,,
"12,15",,,,,,,,Lots of butter,,Pepper,Cheese only ,Veggie ,,Plain,No meat ,No meat ,,,,,,,,,,,,,,,,,,,,
7,,Well cooked and sauce,Non,,Each item seperate,Non,,Cut up /mashed,,Non,Non,,Non,Non,Non,Non,,,Separated,Non,Non,,Non,,,,Separated ,,Non,Mild,,,,Mild,,
"6,10,13","More plain, only basic salad a bit of lettuce and cucumber and sauce, for adults I do more varied salad including onions, tomato and salsa sauce.",,"Choosing vegetables the children will eat so carrots, broccoli, sweetcorn. For just adults I would mix the veg up a bit more but the meat is the same.",,"No change everyone has it the same I don't make changes, I serve it with frozen veg often so it's just the basics but I would do the same for adults.",,"I keep the filling simple just meat and veg with a simple gravy filling, I think for just adults I'd do more spicy fillings like curry.","I would serve the same for everyone with no changes, filling would be something the children do like, beans are a favourite in our house.","The children love dumplings so I always include these to make sure they eat the whole dish, I feel the same so would do exactly the same for adults.",,,"One of my children is allergic to dairy so we all eat dairy free pizza when eating together. The children like simple cheese and tomato or pepperoni, For the adults I also add jalapenos.",,"We all eat the same tasty but not too adventurous, if I was only cooking for adults I would add more spice to the sauce.",Again keep it simple for the children nice flavours but not too much seasoning. For only adults I would add jalapenos ,For children a simple tomato based sauce and nothing too fancy with the filling. For adults I would opt more for goats cheese and strong flavours the children wouldn't like.,,"A simple sauce goes down well with children, for adults I'd add more vegetables to the sauce and more spice.","Keep it mild for the children, I normally serve adults then pour in loads of dairy free cream for the children.",,I keep the ingredients to food I know the children like just chicken and simple veg. For adults I'd add extra garlic and prawns which the children would refuse to eat.,,,,,,The meal kits are really popular in our house so I stick with these and every one will eat them. For adults maybe a bit more spice but the same otherwise.,"I don't put too much meat in as the children don't like too much, so more veg. I would have more chilli in adults.","Again the meal kits are enjoyed by the children, they really like refried beans so I use these ",I use prepared from Tesco because the children like this version. I like it for the the adults too so no different.,,,,,,
"10,16 or older",Happy food,Variety ,Health options balance meal,,,,,Balanced,,Health,Easy ,Favourite food ,Filling,Filling,,Filling,,,Try new things,Heatlh,Health ,,Variety ,,,,Favourite ,,,Favourite ,,Favourite ,,,,
"7,8",No salad on burger and skinny 'Macdonalds style' fries ,Sauce separate ,No change ,Check for skin/bones ,Gravy separate ,,,No change,,,White bread and no salad ,Plainer toppings ,No change,No veg in sauce that they can see,No visible veg,Fillings they like,,,,"Only sweetcorn, noodles veg ",No change other than spice level sometimes,Not overly spicy,Nothing too spicy,Not too spicy,,Not too spicy and limited veg ,Cook chicken/ beef separate,"No kidney beans, extra sour cream on side ","Not too spicy, no lettuce",,,No change,,No mushroom,,No change
"9,12",Taste,,,Small portions,,,,Sides healthy ,Smaller portions,,Brown bread and less butter ,Smaller pizzas ,Smaller portions less cheese,No salt,,,,,Smaller portions less salt,,,,N/a,,N/a,,Less fajitas,,Smaller portions,No salt,N/a,,,,,
"4 or younger,5",Using less spice ,,Using less spice ,Using less spice ,,,,,,,,Less herbs ,,,,,,,,,"Less spice, no eggs ",,,,,,,,,Less spices ,Less spices ,,,,,
"8,10",Less garnish,Plain meat,Plain meat,Breaded not batter,I cheesy mash ,Nanny's recipe ,Chicken only ,Crispy,,,Normally ,Margarita,Mummy's , Geese for one and tomato the other ,None ,,,,Mild,Plain,,,Plain,,,,Laid out for the children to pick their fillings ,,Plain,,,,,,,
"4 or younger,7",Their burgers are plain. Ours has salad. ,,,,Nothing different. Just portion size. ,,,,Nothing different. Just portion size. ,,,Nothing different. Just portion size. ,,They typically have plain and simple sauces. We have to blend the veggies into the sauce so that they're not picky. ,,,,,Very mild curry for the kids and smaller portions,,,,,,,,,Very mild chilli for the kids and smaller portions. ,,,,,No prawns for the kids ,,,
"10,12",,Cooked to their liking ie medium/well done,,,Add cheese to mash ,,,Nothing ,Nothing ,,,,,Cut mushrooms finer,,,,Nothing ,Make Naan bread to go with ,Nothing ,Nothing ,,Nothing ,,Nothing ,,Finely chop vegetables ,Nothing ,Finely chop vegetables ,Nothing ,,Nothing ,,,,
"8,11",Basic burger. Adults have salad and different flavours. ,,Nothing,Nothing,,Nothing,,Nothing,,,Nothing,Adults have more variety on top of the pizza. ,Nothing ,Nothing. ,,,,,Adults is a bit more flavoured . ,Nothing,,,Nothing ,,,,Nothing,Nothing,,,,,,,,
"11,13",,The type of meat is what they enjoy ,The type of meat is what they enjoy ,From a trusted and quality fish and chip shop,The type of sausages they like ,,Not to heavy,The sides and fillings they like ,,The right consistency ,The correct fillings ,The correct toppings ,The right amount and sides ,The correct sauces to compliment ,The correct fillings,The correct fillings ,The right additions to the risotto ,The right fillings ,,The sides that they like ,The correct fillings ,,The right sides ,,,,The right fillings ,How hot it is ,How hot they are,,,,,,,
"5,8,16 or older",,Leave the chicken soft,Grilled,Roasted fish ,Grilled sausage ,,,,Very tender,,,Mix flavours ,,Little cheese,Chicken ,,,,Butter chicken ,,Fried rice,,Sweet and sour,,,,,Bean,,Reduce peri peri,,,,,,
"7,9","Less salt, less onion in the burger, less salad",Less seasoning or sauce,,No change between adult and child dish,No gravy added for children ,,,,,,,No spicy toppings for children ,,Less onion ,No change between adult and child dish,No change between adult and child dish,,,"Leas Alice for children, vegetables (eg pepper) in large chunks ",Less spicy sauce. Coriander and toppings served in bowls on the table for children to help themselves,,,,,,,Less spicy sauce. Coriander and toppings served in bowls on the table for children to help themselves,Less spicy sauce. Coriander and toppings served in bowls on the table for children to help themselves,Less spicy sauce. Coriander and toppings served in bowls on the table for children to help themselves,,,,,,,
"11,16 or older",,,The recipe is the same for adults and children ,,,,,,The recipe is the same for adults and children ,The recipe is the same for adults and children ,,The recipe is the same for adults and children ,The recipe is the same for adults and children ,The recipe is the same for adults and children ,The recipe is the same for adults and children ,The recipe is the same for adults and children ,The recipe is the same for adults and children ,The recipe is the same for adults and children ,,,,No chilies or spicy for the children,,,,The recipe is the same for adults and children ,,No chilies for the children ,,,,,,,,
"12,15",Not spicy,Meat my children will eat,Meat and vegetables my children will eat,Same preparation ,Same preparation ,Same preparation ,Same preparation ,Same preparation ,Same preparation ,,,Same preparation ,Same preparation ,Same preparation ,Same preparation ,,,,Not too spicy,Not too spicy,Same preparation ,Same preparation ,Same preparation ,Not too spicy,,,Not too spicy,Not too spicy,Not too spicy,,,,,Same preparation ,,
"4 or younger,7",Normally do beans for veggies as both kids will eat them,None,Normally do beans for veggies as both kids will eat them ,Kids will eat fish but will sometimes do them fish fingers as they love them,,,,,,None,Will always check on filling before making,Will make sure toppings are liked by the children ,,None,,,,,,Have to pick veg everyone will eat,Have to pick veg everyone will eat,,Will make sure it's not too spicy for the children ,,,,,,,,,,,,,
"4 or younger,6",Putting things separately so they can add to it themselves and choose what they would like ,Nothing is done differently,Nothing is done differently ,,Putting their gravy in a separate pot so they can pour on themselves or dip the sausages into the gravy ,,Nothing is done differently ,,Nothing is done differently ,,,Not adding spicy toppings ,Nothing is done differently ,"Depends on their mood for sauces! Sometimes they want a sauce added and mixed in; other times plain, other times I put the sauce in a pot and they can add it in themselves ",,Nothing is done differently ,,,Chicken and sauce separately ,Nothing is done differently ,Nothing is done differently ,,Chicken and sauce separately ,,,,"Laid out on the table with all the filling options, they choose their own  ",Nothing is done differently ,"Laid out on the table with all the filling options, they choose their own  ",,,,,,,
"4 or younger,9",,Well done and cut up with no sauce,Nothing ,,Nothing ,,,No butter on potato ,,,Nothing ,Pineapple on top only ,None ,No obviously veg inside ,Has to have cheese on top ,None ,,,Not spicy ,No veg ,,,No veg ,,,,Not spicy ,,,,,,,,,None 
14,Less things added to the burgers,Mainly chicken not beef steak,,Only cod,,,,Not tuna,,,,,,,,,,,Not too spicy,,,,,,,,,,,,,,,,,
"4 or younger,9,13",Open burger ,No adjustment ,Plain pasta on the side ,No adjustment ,,,,No adjustment ,,,,No adjustment ,No adjustment ,No adjustment ,No adjustment ,No sauce - just butter and pepper ,,Plain no sauce ,"No adjustment, ",,No adjust,,,,,,,,,,,,,,,
"7,9",,,,Home made chips ,,,,,,,,,Garlic bread,,,,,,Nan breads,,Healthy,,Tasty ,Tasty,Tasty,,,,,,,,Chicken and prawns ,,,
"7,10",,Chicken has to be plain no spices whereas me and my husband like spice ,Only certain veg eaten by kids eg carrots a and potatoes no cauliflower or broccoli,,No difference,,,,No difference ,,,No difference ,No difference ,,No difference ,No difference ,No difference ,,,Less chilli for the children,,,,,,,No difference ,,,,,,,,,
5,Not too much on the okate,Cut up,Cut up,Not too kuch,Loads of gravy ,Loads on the plate ,Not too much,Full of flavour ,Loads of veggies ,Not too much and bread ,Loads of cheese,Not to big ,Loads on the plate ,Loads on the plate ,Loads in the pasta ,,,,Loads in the curry,Not to much ,Fill the plate ,Not too much ,Loads on the plate ,,,,Fun to make your own ,Not to much ,Not to much,Not to spicy,,Not to spicy,,,,
15,No vegetables ,,Only vegetables they'll like ,,,,,No baked beans ,,,,No spicy pizza ,,,Not too much cheese,,,,Not too spicy,,,,,,,,Not too spicy,Not too spicy,,,,,,,,
"9,10,13",,Taste,,,,,,,,,,Taste,,Taste,,,,,,,Nothing ,,Taste,Not as spicy,Not as spicy,,,,,,,,,,,
"4 or younger,13",Smaller size and thinner.,Same as above and I'd make my daughters plain as she's only 4,I normally prepare boiled carrots for little one and roasted for others,Order a smaller portion,Plain sausage not flavoured ,,,Smaller in size ,,,,Portion co trim and waste control,No extra pepper extra in daughters,,,,,,,,,,,,,,,,,,,,,,,
"9,13",,Sauces available ,Low salt ,Sauces available ,,Hidden vegetables ,,,,,,No spicy toppings ,Hidden vegetables ,Parmesan cheese,Parmesan cheese,,,,Mild,Garlic sauce ,,,,,Hot,,Sauces available ,Not too spicy,,,,,,,,
"5,9",Plain meat burger,Cooked well done,,Battered fish,Lots of gravy made to go with it,Same as making for adults,Same as making for adults,No crispy skin,,,,,Same as adults,Same as adults,Same as adults,Same as adults,No wine used,Same as adults,Same as adults,No chilli's used,Same as adults,,Same as adults,No chilli,,,Not too spicy,Not too spicy,Not to spicy,,,Not too spicy,,,,
"4 or younger,6",No herbs / seasoning ,No spicy sauces ,Just with basic seasoning ,None,No salt / pepper ,Less veg ,,None,Less veg ,,,None,None,None,,,,,Not spicy ,None,None,,None,None ,,,Less salad ,None,Less spices ,None,,None,,,,None
"10,12,14",No difference,,Less veg variety (ie no leeks!),,No difference ,,No difference ,Offer a variety of toppings/sides,,,,No difference ,No difference ,No difference ,Less spicy,,,,Less spicy,No difference ,No difference ,,No difference ,,,,Less spicy,Less spicy,,,,,,Fewer mushrooms!,,No difference 
"4 or younger,5",Simple flavours in the burger not spicy,,,,No onions in the gravy for the children,The same,,The same,The same,,The same,The same,The same,The same,The same,The same,The same,Children don't like this so I would do them something different ,Children don't like this so I would do them something different ,Not put any sauce on the vegetables and noodles,,,,,,,Do a no spice version ,Do a no spice version ,Do a no spice version ,,,,The same,The same ,,The same
"8,13",,,No nasty bits (gristle etc),,Well cooked sausages,No difference ,,Well cooked and Crispy skin ,,No difference ,No difference ,No difference ,No difference ,No difference ,"Smooth sauce,  no bits ",No difference ,,,No visible vegetables ,Kids won't eat this ,Kids won't eat this,No difference ,,,,,No peppers,No difference ,No peppers ,,,,,,,
"4 or younger,6,7",Nothing,Nothing,Select vegetables ,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing ,Has to be tomato soup,,Nothing,Nothing,Nothing,Nothing,,,,Not too spicy,Nothing,,,Nothing,,,,Nothing,Nothing,Nothing,,,,,,,
"4 or younger,14,16 or older",Extra sauce,Steak cooked differently,Veg they like,Nothing,Nothing ,Nothing ,Nothing,Toppings for them ,Nothing ,Tomatoes soup no lumps,Simple sandwiches ,Not spicy,Nothing,Nothing ,Nothing,Nothing,,,Spice level,,Spice level,,Spice level,Spice level,,,Spice level,,,Spice level ,,Spice level,No prawns ,,,
"4 or younger,5",No changes,I'd put less marinade/seasoning on the meat,"I would include vegetables I know the kids will eat, alongside ones they don't e.g roasted Mediterranean veg",,No changes,No changes,No changes,No changes,No changes,,,,No changes,No changes,No changes ,No changes,No changes ,,I would tend to cook a milder curry if children are eating it,Less chilli,,,No changes ,,,,"The children have plain chicken in a wrap, adults have fajita spiced chicken with peppers, mushrooms, onion etc",Less spicy,Less spicy,,,,,,,
"4 or younger,5",,No pre-salting or strong marinade and elements offered separately ,As above,Low salt ,Plain mash no chives / spring onion etc in the mash itself,No difference ,No difference ,No difference ,Serve with plain items ie mash and Brocolli and might separate elements of the stew for the children,Type of soup - use tinned smooth soup for children,No hot sauce/worcestershire sauce,Veggies on top!,No difference,Plenty of veg in it,As above,Veg on the side,,Veg on the side ,Not spicy ,,,,No difference ,,,,Not spicy ,Not spicy,Not spicy ,,,,,,,
"4 or younger,7,10","very plain, no added cheese, salad or sauce","keeping it plain, no additional spices for the children",keeping it simple,no mushy peas to accompany theirs,some like gravy and additional veg,,no change,different fillings ,they will pick out what they like,serve with fresh bread to help them eat it,different fillings,different toppings,,no change,may not like choice of sauce,,keep it simple and will not add certain veg that my husband and i like,,"only some of us will eat curry, the others with have rice and plain chicken",no sauce on some noodles and chicken cooked without sauce,they all like this,"mainly for us adults, kids will not have the sauce on top",,,,we all like this,this will be served as help yourself so they will choose which items they want,,,,,,,,,serve this to everyone
"4 or younger,14",Prepared the same way,Less seasoning on the meat for the toddler ,Prepared the same way ,Take the batter off the fish for the toddler ,Prepared the same way,Prepared the same way ,Prepared the same way,,Prepared the same way,,,Prepared the same way ,Prepared the same way,No sauce on the toddlers pasta,Prepared the same way ,,,,Less spicy version for the toddler ,Hot sauce added at the table for my eldest and I ,Prepared the same way ,,Plain version given to toddler ,,Prepared the same way ,,Less spicy version for the toddler ,Less spicy version for the toddler,Less spicy version for the toddler ,,Plain chicken for the toddler ,Plain chicken for the toddler ,,,,
"4 or younger,6",,Meat should be soft and in smaller bites,Meat should be soft,,Food should be hot,,,,,"Needs to be tasty and yummy, not spicy",Must be hot,Must be hot,,Piping hot ,,,,,I prepare with prawns,"Must be hot, great aroma and taste yummy",Should contain prawns and taste yummy,,Should be soft and cut into smaller bites,,,Taste nice,,Add prawns,,,,,,,,
"4 or younger,6",Keep it simple,No difference,No difference,,No difference,Avoid big vegetables- chop them really small,,No difference ,Keep veg big so they can take out/leave if they want ,,,No difference ,No difference ,Chop some veg small such as onions,,,,,No difference ,No difference ,,,No difference ,,,,,Add loads of beans,,,,,,,,
"4 or younger,5,7",Spicy and cutting the chicken all up,,,Making the chips cruncy,,,,,,,,Making it soft,,,,Soft pasta,,,Soft rice,,Soft rice,,Roast chicken,,,,Loads of beef and egg,Soft rice ,,Soft and tasty,,,,,,
"4 or younger,7",making sure the chips aren't too crunchy,"tender meat, not crunchy chips",soft not chewy meat. not over cooked vegetables.,"Thin batter, no bones in fish",lots of gravy! and buttery mash,,,,no fatty bits in the meat.,,,"soft fluffy base, not too hard",,"no bits of onion, garlic etc so blend the sauce ","not overcook the pasta, blend the sauce so no bits in it",put olive oil in so the pasta doesn't stick together.,,,"not too spicy, so take the kids portion out before adding hot spices ",take the kids portion out first before the spices go in,,,make sure the chicken hasn't got any gristle.,,,,,take kids portion out first so it's not too spicy for them,,,,,,,,make sure it's fluffy and not clumped together 
"9,14","No spices, basic salad (lettuce cucumber only)",,No spices - children generally like the vegetables ,,,,,With cheese and beans except for one child who doesn't like beans,,,,"Pizza base that is flavourful, no tomatoes ",,Usually have same as adults,,,,,Not too spicy (max heat like balti),Same as adults,Same as adults,,"Not too spicy, no onions",,,,,"Not too spicy, remove kidney beans for one child",No tomatoes or onions for one child,,,,,,,
